"","subjID","exptPart","trialNumber","roleCurrent","marblesSampled","probabilityRed","drawnRed","reportedDrawn","compLie","compUnifLie","compDetect","callBS","playerTrialScore","oppTrialScore","playerTotalScore","oppTotalScore","waitTime","responseTime","catchQuestion","catchKey","catchResponse","catchResponseTime","pseudoRound","trialTime","expt"
"16033","subj028","trial",33,"bullshitter",10,0.8,8,0,-1,FALSE,0.875809536,TRUE,-5,5,57,138,2449.93371503021,4265,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12297,"expt5"
"16034","subj028","trial",34,"bullshitDetector",10,0.8,6,5,-1,FALSE,0.875809536,TRUE,5,-5,62,133,5399.83426102502,6183,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,13057,"expt5"
"16035","subj028","trial",35,"bullshitter",10,0.8,8,3,-1,FALSE,0.87494528,TRUE,-5,5,57,138,2581.61267749237,3158,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10004,"expt5"
"16036","subj028","trial",36,"bullshitDetector",10,0.8,10,10,-1,TRUE,0.87494528,TRUE,5,0,62,138,6018.99241244715,5258,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12646,"expt5"
"16037","subj028","trial",37,"bullshitter",10,0.8,3,0,-1,FALSE,0.875809536,TRUE,-5,5,57,143,3198.11514123565,3728,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,11472,"expt5"
"16038","subj028","trial",38,"bullshitDetector",10,0.8,10,8,-1,TRUE,0.875809536,TRUE,5,-5,62,138,7117.49900843876,1561,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10095,"expt5"
"16039","subj028","trial",39,"bullshitter",10,0.8,7,1,-1,FALSE,0.87580544,TRUE,-5,5,57,143,2399.71789057145,4010,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10645,"expt5"
"16040","subj028","trial",40,"bullshitDetector",10,0.8,7,7,-1,FALSE,0.87580544,TRUE,2,3,59,146,5244.35604656588,1212,"How many red marbles did your opponent report drawing?",7,7,3689,TRUE,12478,"expt5"
"16041","subj028","trial",41,"bullshitter",10,0.8,8,1,-1,FALSE,0.87580544,TRUE,-5,5,54,151,2064.13386210832,15760,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,35608,"expt5"
"16042","subj028","trial",42,"bullshitDetector",10,0.8,9,9,10,FALSE,-1,TRUE,4,1,58,152,5449.74936886174,2419,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,9212,"expt5"
"16043","subj028","trial",43,"bullshitter",10,0.8,8,7,-1,FALSE,0.5536091648,TRUE,-5,5,53,157,2697.5665987977,7746,"How many red marbles did you actually draw?",8,8,2251,FALSE,17544,"expt5"
"16044","subj028","trial",44,"bullshitDetector",10,0.8,7,7,9,FALSE,-1,FALSE,7,3,60,160,6172.33878360807,6793,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,15002,"expt5"
"16045","subj028","trial",45,"bullshitter",10,0.8,6,0,-1,FALSE,0.875809536,TRUE,-5,5,55,165,2274.58386064821,7066,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,19985,"expt5"
"16046","subj028","trial",46,"bullshitDetector",10,0.8,8,2,-1,FALSE,0.875809536,TRUE,5,-5,60,160,5193.04968946189,52987,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,59712,"expt5"
"16047","subj028","trial",47,"bullshitter",10,0.8,7,2,-1,FALSE,0.875731712,TRUE,-5,5,55,165,2338.59287651272,4337,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,12199,"expt5"
"16048","subj028","trial",48,"bullshitDetector",10,0.8,7,0,-1,FALSE,0.875731712,TRUE,5,-5,60,160,5496.86106933107,2947,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,11184,"expt5"
"16049","subj028","trial",49,"bullshitter",10,0.8,10,10,-1,FALSE,-0.1241903616,FALSE,0,10,60,170,2393.61955078543,2936,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9501,"expt5"
"16050","subj028","trial",50,"bullshitDetector",10,0.8,7,7,9,FALSE,-1,FALSE,7,3,67,173,5902.26798323629,3209,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11246,"expt5"
"16051","subj028","trial",51,"bullshitter",10,0.8,9,4,-1,FALSE,0.869440256,TRUE,-5,5,62,178,2111.27972725073,2935,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10743,"expt5"
"16052","subj028","trial",52,"bullshitDetector",10,0.8,9,8,-1,FALSE,0.869440256,FALSE,8,2,70,180,6189.52885183307,7492,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,16949,"expt5"
"16053","subj028","trial",53,"bullshitter",10,0.8,10,10,-1,FALSE,-0.1241903616,FALSE,0,10,70,190,2461.91525890035,2524,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10186,"expt5"
"16054","subj028","trial",54,"bullshitDetector",10,0.8,9,8,-1,TRUE,-0.1241903616,FALSE,8,2,78,192,7247.75133341068,2974,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12603,"expt5"
"16055","subj028","trial",55,"bullshitter",10,0.8,6,2,-1,FALSE,0.875731712,TRUE,-5,5,73,197,3082.18230237973,4219,"How many red marbles did you actually draw?",6,6,4784,FALSE,17147,"expt5"
"16056","subj028","trial",56,"bullshitDetector",10,0.8,7,7,9,FALSE,-1,FALSE,7,3,80,200,6998.45237500094,2558,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10962,"expt5"
"16057","subj028","trial",57,"bullshitter",10,0.8,7,2,-1,FALSE,0.875731712,TRUE,-5,5,75,205,2094.76164980247,22264,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,29095,"expt5"
"16058","subj028","trial",58,"bullshitDetector",10,0.8,6,6,6,FALSE,-1,FALSE,6,4,81,209,6319.62832298031,3032,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,13899,"expt5"
"16059","subj028","trial",59,"bullshitter",10,0.8,9,4,-1,FALSE,0.869440256,FALSE,6,4,87,213,2077.86186449179,2066,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9439,"expt5"
"16060","subj028","trial",60,"bullshitDetector",10,0.8,8,8,9,FALSE,-1,FALSE,8,2,95,215,5837.67322924267,16878,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,26055,"expt5"
"16061","subj028","trial",61,"bullshitter",10,0.8,8,3,-1,FALSE,0.87494528,TRUE,-5,5,90,220,2252.74090646356,3858,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,10975,"expt5"
"16062","subj028","trial",62,"bullshitDetector",10,0.8,6,6,10,FALSE,-1,FALSE,6,4,96,224,7043.58293654997,2804,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10987,"expt5"
"16063","subj028","trial",63,"bullshitter",10,0.8,9,3,-1,FALSE,0.87494528,TRUE,-5,5,91,229,2572.77336999174,2327,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,28623,"expt5"
"16064","subj028","trial",64,"bullshitDetector",10,0.8,10,8,8,FALSE,-1,FALSE,8,2,99,231,5807.53681893874,25362,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,32553,"expt5"
"16065","subj028","trial",65,"bullshitter",10,0.8,9,5,-1,FALSE,0.8430161408,TRUE,-5,5,94,236,2663.94876366865,2892,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11623,"expt5"
"16066","subj028","trial",66,"bullshitDetector",10,0.8,9,10,-1,TRUE,0.8430161408,FALSE,10,0,104,236,6251.54906185281,2655,"How many red marbles did your opponent report drawing?",10,10,5015,FALSE,15518,"expt5"
"16067","subj028","trial",67,"bullshitter",10,0.8,10,10,-1,FALSE,-0.1241903616,FALSE,0,10,104,246,2808.42914501753,2050,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,9015,"expt5"
"16068","subj028","trial",68,"bullshitDetector",10,0.8,7,8,-1,TRUE,-0.1241903616,FALSE,8,2,112,248,6394.3254896648,3333,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11521,"expt5"
"16069","subj028","trial",69,"bullshitter",10,0.8,9,7,-1,FALSE,0.5536091648,TRUE,-5,5,107,253,2719.92184757513,3152,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10593,"expt5"
"16070","subj028","trial",70,"bullshitDetector",10,0.8,9,6,-1,TRUE,0.5536091648,FALSE,6,4,113,257,5344.96821042174,2399,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,9759,"expt5"
"16071","subj028","trial",71,"bullshitter",10,0.8,2,0,-1,FALSE,0.875809536,TRUE,-5,5,108,262,2362.16786529692,3232,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,9346,"expt5"
"16072","subj028","trial",72,"bullshitDetector",10,0.8,7,9,-1,FALSE,0.875809536,FALSE,9,1,117,263,5573.45106571955,2416,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,9353,"expt5"
"16073","subj028","trial",73,"bullshitter",10,0.8,6,0,-1,FALSE,0.875809536,TRUE,-5,5,112,268,3243.02041174668,3338,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11052,"expt5"
"16074","subj028","trial",74,"bullshitDetector",10,0.8,9,6,-1,FALSE,0.875809536,FALSE,6,4,118,272,5450.79740165585,1798,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,9004,"expt5"
"16075","subj028","trial",75,"bullshitter",10,0.8,8,1,-1,FALSE,0.87580544,TRUE,-5,5,113,277,2667.33966260775,3756,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11126,"expt5"
"16076","subj028","trial",76,"bullshitDetector",10,0.8,9,9,10,FALSE,-1,FALSE,9,1,122,278,5648.95479389179,1247,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,8066,"expt5"
"16077","subj028","trial",77,"bullshitter",10,0.8,9,6,-1,FALSE,0.7549357568,TRUE,-5,5,117,283,3202.51313918762,2897,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,14415,"expt5"
"16078","subj028","trial",78,"bullshitDetector",10,0.8,8,8,8,FALSE,-1,FALSE,8,2,125,285,6260.15308125119,1668,"How many red marbles did your opponent report drawing?",8,8,3016,FALSE,13572,"expt5"
"16079","subj028","trial",79,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,TRUE,2,3,127,288,2849.53749577245,3521,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11745,"expt5"
"16080","subj028","trial",80,"bullshitDetector",10,0.8,8,8,8,FALSE,-1,FALSE,8,2,135,290,5400.71125538287,2165,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,9537,"expt5"
"16081","subj028","trial",81,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,FALSE,2,8,137,298,3187.24435330491,4820,"How many red marbles did you actually draw?",8,8,2395,FALSE,16074,"expt5"
"16082","subj028","trial",82,"bullshitDetector",10,0.8,9,3,-1,FALSE,0.2516192768,TRUE,5,-5,142,293,6393.25269289765,3434,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,11164,"expt5"
"16083","subj028","trial",83,"bullshitter",10,0.8,5,4,-1,FALSE,0.869440256,TRUE,-5,5,137,298,2722.4280389928,2390,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,9184,"expt5"
"16084","subj028","trial",84,"bullshitDetector",10,0.8,9,8,8,FALSE,-1,FALSE,8,2,145,300,6644.43286435866,2103,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9932,"expt5"
"16085","subj028","trial",85,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,TRUE,2,3,147,303,2907.83836716146,4783,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12077,"expt5"
"16086","subj028","trial",86,"bullshitDetector",10,0.8,9,9,9,FALSE,-1,FALSE,9,1,156,304,6760.40713096106,1786,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9714,"expt5"
"16087","subj028","trial",87,"bullshitter",10,0.8,1,0,-1,FALSE,0.875809536,TRUE,-5,5,151,309,2787.33388403258,2503,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,9370,"expt5"
"16088","subj028","trial",88,"bullshitDetector",10,0.8,9,3,-1,TRUE,0.875809536,TRUE,5,-5,156,304,6560.74455810599,2099,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10183,"expt5"
"16089","subj028","trial",89,"bullshitter",10,0.8,9,8,-1,FALSE,0.2516192768,FALSE,2,8,158,312,2362.05404491202,1878,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8689,"expt5"
"16090","subj028","trial",90,"bullshitDetector",10,0.8,6,6,8,FALSE,-1,FALSE,6,4,164,316,5369.76856507208,1959,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8672,"expt5"
"16091","subj028","trial",91,"bullshitter",10,0.8,9,8,-1,FALSE,0.2516192768,FALSE,2,8,166,324,2823.89304163796,1653,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11022,"expt5"
"16092","subj028","trial",92,"bullshitDetector",10,0.8,9,7,7,FALSE,-1,FALSE,7,3,173,327,5834.56432419878,3743,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10881,"expt5"
"16093","subj028","trial",93,"bullshitter",10,0.8,6,6,-1,FALSE,0.7549357568,TRUE,4,1,177,328,2106.8527596709,13322,"How many red marbles did you actually draw?",6,6,3001,FALSE,23098,"expt5"
"16094","subj028","trial",94,"bullshitDetector",10,0.8,7,7,9,FALSE,-1,FALSE,7,3,184,331,5501.21261242233,2131,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9051,"expt5"
"16095","subj028","trial",95,"bullshitter",10,0.8,7,6,-1,FALSE,0.7549357568,TRUE,-5,5,179,336,2838.73255861026,3387,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10428,"expt5"
"16096","subj028","trial",96,"bullshitDetector",10,0.8,8,7,-1,TRUE,0.7549357568,FALSE,7,3,186,339,6610.69528801012,2183,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10318,"expt5"
"16097","subj028","trial",97,"bullshitter",10,0.8,10,10,-1,FALSE,-0.1241903616,FALSE,0,10,186,349,2763.31243716542,2928,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9867,"expt5"
"16098","subj028","trial",98,"bullshitDetector",10,0.8,8,8,8,FALSE,-1,FALSE,8,2,194,351,6461.18410971021,2246,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9825,"expt5"
"16099","subj028","trial",99,"bullshitter",10,0.8,7,6,-1,FALSE,0.7549357568,TRUE,-5,5,189,356,2813.5315688462,13818,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,21452,"expt5"
"16100","subj028","trial",100,"bullshitDetector",10,0.8,8,6,6,FALSE,-1,FALSE,6,4,195,360,6175.46218056075,1265,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9665,"expt5"
"16101","subj121","trial",1,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,TRUE,2,3,2,3,2382.69164302877,6194,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,16683,"expt5"
"16102","subj121","trial",2,"bullshitDetector",10,0.8,9,7,7,FALSE,-1,TRUE,5,-5,7,-2,5201.87311459155,4923,"How many red marbles did your opponent report drawing?",7,7,9354,FALSE,21387,"expt5"
"16103","subj121","trial",3,"bullshitter",10,0.8,6,5,-1,FALSE,0.8430161408,TRUE,-5,5,2,3,2293.65999087371,6656,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,15480,"expt5"
"16104","subj121","trial",4,"bullshitDetector",10,0.8,10,9,9,FALSE,-1,TRUE,5,-5,7,-2,6186.59015129512,5883,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,17005,"expt5"
"16105","subj121","trial",5,"bullshitter",10,0.8,5,4,-1,FALSE,0.869440256,TRUE,-5,5,2,3,2401.78700067902,5074,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,17896,"expt5"
"16106","subj121","trial",6,"bullshitDetector",10,0.8,6,6,6,FALSE,-1,TRUE,1,4,3,7,7217.13342450192,4823,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,14576,"expt5"
"16107","subj121","trial",7,"bullshitter",10,0.8,9,9,-1,FALSE,-0.0168161792,FALSE,1,9,4,16,2262.54219510577,3289,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11056,"expt5"
"16108","subj121","trial",8,"bullshitDetector",10,0.8,8,4,-1,FALSE,-0.0168161792,FALSE,4,6,8,22,7390.20293189536,7374,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,16729,"expt5"
"16109","subj121","trial",9,"bullshitter",10,0.8,9,9,-1,FALSE,-0.0168161792,FALSE,1,9,9,31,2112.41260930727,2485,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,39053,"expt5"
"16110","subj121","trial",10,"bullshitDetector",10,0.8,9,9,9,FALSE,-1,FALSE,9,1,18,32,6482.78236507561,7074,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,19435,"expt5"
"16111","subj121","trial",11,"bullshitter",10,0.8,0,0,-1,FALSE,0.875809536,FALSE,10,0,28,32,2095.45212678285,3452,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,10462,"expt5"
"16112","subj121","trial",12,"bullshitDetector",10,0.8,7,7,9,FALSE,-1,TRUE,2,3,30,35,6918.19019292058,4904,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,14302,"expt5"
"16113","subj121","trial",13,"bullshitter",10,0.8,6,6,-1,FALSE,0.7549357568,TRUE,4,1,34,36,2671.00115534686,8376,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,16962,"expt5"
"16114","subj121","trial",14,"bullshitDetector",10,0.8,8,6,6,FALSE,-1,TRUE,5,-5,39,31,5563.91524217908,2201,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10786,"expt5"
"16115","subj121","trial",15,"bullshitter",10,0.8,4,6,-1,FALSE,0.7549357568,FALSE,4,6,43,37,2334.15030352055,3596,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,12377,"expt5"
"16116","subj121","trial",16,"bullshitDetector",10,0.8,6,5,-1,FALSE,0.7549357568,FALSE,5,5,48,42,6794.75680300422,7498,"How many red marbles did your opponent report drawing?",5,5,3358,TRUE,19250,"expt5"
"16117","subj121","trial",17,"bullshitter",10,0.8,7,7,-1,FALSE,0.5536091648,TRUE,3,2,51,44,2203.97682951686,5751,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,13704,"expt5"
"16118","subj121","trial",18,"bullshitDetector",10,0.8,9,1,-1,FALSE,0.5536091648,TRUE,5,-5,56,39,6822.8728814115,2914,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,14255,"expt5"
"16119","subj121","trial",19,"bullshitter",10,0.8,6,4,-1,FALSE,0.869440256,TRUE,-5,5,51,44,3019.06063585504,4221,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,13838,"expt5"
"16120","subj121","trial",20,"bullshitDetector",10,0.8,8,8,8,FALSE,-1,TRUE,3,2,54,46,5857.19998965521,2387,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10856,"expt5"
"16121","subj121","trial",21,"bullshitter",10,0.8,5,5,-1,FALSE,0.8430161408,TRUE,5,0,59,46,2259.89164759339,3565,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11447,"expt5"
"16122","subj121","trial",22,"bullshitDetector",10,0.8,7,0,-1,FALSE,0.8430161408,FALSE,0,10,59,56,7483.91271772501,4290,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,13626,"expt5"
"16123","subj121","trial",23,"bullshitter",10,0.8,9,9,-1,FALSE,-0.0168161792,FALSE,1,9,60,65,2849.85909802598,3868,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,13083,"expt5"
"16124","subj121","trial",24,"bullshitDetector",10,0.8,6,8,-1,FALSE,-0.0168161792,FALSE,8,2,68,67,5287.81812851076,5319,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,12214,"expt5"
"16125","subj121","trial",25,"bullshitter",10,0.8,4,6,-1,FALSE,0.7549357568,TRUE,-5,5,63,72,3052.89644297025,3558,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,11968,"expt5"
"16126","subj121","trial",26,"bullshitDetector",10,0.8,10,7,-1,TRUE,0.7549357568,TRUE,5,-5,68,67,6041.01720362789,3850,"How many red marbles did your opponent report drawing?",7,7,3982,FALSE,15451,"expt5"
"16127","subj121","trial",27,"bullshitter",10,0.8,6,5,-1,FALSE,0.8430161408,TRUE,-5,5,63,72,2568.11120438998,7431,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,16968,"expt5"
"16128","subj121","trial",28,"bullshitDetector",10,0.8,6,2,-1,FALSE,0.8430161408,TRUE,5,-5,68,67,5719.28075446929,5634,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,12813,"expt5"
"16129","subj121","trial",29,"bullshitter",10,0.8,6,9,-1,FALSE,-0.0168161792,FALSE,1,9,69,76,2267.59054518491,4214,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,12204,"expt5"
"16130","subj121","trial",30,"bullshitDetector",10,0.8,7,7,8,FALSE,-1,TRUE,2,3,71,79,6239.33703717947,2287,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10750,"expt5"
"16131","subj121","trial",31,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,FALSE,2,8,73,87,3022.87542719631,3597,"How many red marbles did you actually draw?",8,8,3837,FALSE,20476,"expt5"
"16132","subj121","trial",32,"bullshitDetector",10,0.8,9,9,10,FALSE,-1,TRUE,4,1,77,88,5769.88095188844,3762,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11730,"expt5"
"16133","subj121","trial",33,"bullshitter",10,0.8,8,9,-1,FALSE,-0.0168161792,FALSE,1,9,78,97,2384.43204183945,5849,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12853,"expt5"
"16134","subj121","trial",34,"bullshitDetector",10,0.8,8,8,9,FALSE,-1,TRUE,3,2,81,99,5149.3949727647,2043,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8406,"expt5"
"16135","subj121","trial",35,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,TRUE,2,3,83,102,3237.05015980245,4267,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,13231,"expt5"
"16136","subj121","trial",36,"bullshitDetector",10,0.8,6,6,10,FALSE,-1,FALSE,6,4,89,106,5503.4428697261,6125,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,14300,"expt5"
"16137","subj121","trial",37,"bullshitter",10,0.8,2,5,-1,FALSE,0.8430161408,TRUE,-5,5,84,111,2134.41198592463,7741,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,14215,"expt5"
"16138","subj121","trial",38,"bullshitDetector",10,0.8,8,7,7,FALSE,-1,TRUE,5,-5,89,106,5149.67999752145,2960,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9200,"expt5"
"16139","subj121","trial",39,"bullshitter",10,0.8,8,8,-1,FALSE,0.2516192768,TRUE,2,3,91,109,2137.94222560368,2715,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,9723,"expt5"
"16140","subj121","trial",40,"bullshitDetector",10,0.8,7,6,-1,FALSE,0.2516192768,TRUE,5,-5,96,104,5626.23395297691,1629,"How many red marbles did you actually draw?",-1,-1,-1,TRUE,10243,"expt5"
"16141","subj121","trial",41,"bullshitter",10,0.8,10,10,-1,FALSE,-0.1241903616,FALSE,0,10,96,114,2517.47547283447,2994,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11462,"expt5"
"16142","subj121","trial",42,"bullshitDetector",10,0.8,9,5,-1,TRUE,-0.1241903616,FALSE,5,5,101,119,6702.20033800236,8241,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,17524,"expt5"
"16143","subj121","trial",43,"bullshitter",10,0.8,9,6,-1,FALSE,0.7549357568,TRUE,-5,5,96,124,2342.98183615748,3132,"How many red marbles did you actually draw?",9,9,2932,FALSE,12579,"expt5"
"16144","subj121","trial",44,"bullshitDetector",10,0.8,8,8,9,FALSE,-1,TRUE,3,2,99,126,5263.66785193038,3961,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10838,"expt5"
"16145","subj121","trial",45,"bullshitter",10,0.8,7,4,-1,FALSE,0.869440256,TRUE,-5,5,94,131,2804.9862996314,3255,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,16774,"expt5"
"16146","subj121","trial",46,"bullshitDetector",10,0.8,8,8,8,FALSE,-1,TRUE,3,2,97,133,5651.1082174011,5394,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12598,"expt5"
"16147","subj121","trial",47,"bullshitter",10,0.8,7,7,-1,FALSE,0.5536091648,TRUE,3,2,100,135,2182.52240742785,2877,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10183,"expt5"
"16148","subj121","trial",48,"bullshitDetector",10,0.8,10,7,7,FALSE,-1,FALSE,7,3,107,138,5283.29021914483,2028,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10013,"expt5"
"16149","subj121","trial",49,"bullshitter",10,0.8,9,9,-1,FALSE,-0.0168161792,FALSE,1,9,108,147,2857.82433468982,2769,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,10464,"expt5"
"16150","subj121","trial",50,"bullshitDetector",10,0.8,9,5,5,FALSE,-1,TRUE,5,-5,113,142,5660.88538370534,3219,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,11503,"expt5"
"16151","subj121","trial",51,"bullshitter",10,0.8,8,6,-1,FALSE,0.7549357568,TRUE,-5,5,108,147,2685.3716793666,5909,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,15962,"expt5"
"16152","subj121","trial",52,"bullshitDetector",10,0.8,9,8,8,FALSE,-1,FALSE,8,2,116,149,7198.18173698436,3894,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,12761,"expt5"
"16153","subj121","trial",53,"bullshitter",10,0.8,9,9,-1,FALSE,-0.0168161792,FALSE,1,9,117,158,2075.2794606109,2213,"How many red marbles did you actually draw?",-1,-1,-1,FALSE,8782,"expt5"
"16154","subj121","trial",54,"bullshitDetector",10,0.8,9,0,-1,TRUE,-0.0168161792,TRUE,5,-5,122,153,7012.64482656974,2507,"How many red marbles did your opponent report drawing?",0,0,2994,FALSE,15763,"expt5"
"16155","subj121","trial",55,"bullshitter",10,0.8,8,2,-1,FALSE,0.875731712,TRUE,-5,5,117,158,2502.97088857433,5299,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,17019,"expt5"
"16156","subj121","trial",56,"bullshitDetector",10,0.8,7,7,7,FALSE,-1,TRUE,2,3,119,161,7058.82056077695,1772,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11678,"expt5"
"16157","subj121","trial",57,"bullshitter",10,0.8,7,2,-1,FALSE,0.875731712,TRUE,-5,5,114,166,2603.92841456973,3587,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,11159,"expt5"
"16158","subj121","trial",58,"bullshitDetector",10,0.8,9,9,10,FALSE,-1,FALSE,9,1,123,167,6406.44412829432,2292,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,10622,"expt5"
"16159","subj121","trial",59,"bullshitter",10,0.8,6,5,-1,FALSE,0.8430161408,TRUE,-5,5,118,172,3005.80205804161,3990,"How many red marbles did your opponent report drawing?",-1,-1,-1,FALSE,17584,"expt5"
"16160","subj121","trial",60,"bullshitDetector",10,0.8,9,9,-1,FALSE,0.8430161408,FALSE,9,1,127,173,6098.96140239195,3278,"How many red marbles did your opponent report drawing?",-1,-1,-1,TRUE,12086,"expt5"
